DATA SOLICITAÇÃO,DATA EXPEDIÇAO,N° TICKET,PROJETO,EQUIPAMENTO,SERIAL,QUAL ESTOQUE?,NF,RESPONSABILIDADE,REPOSIÇÃO ,VALIDADO NO ESTOQUE
14/05/25,,192043,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SFG,EVOTECH,32215,SHIRLEY,,VALIDADO
14/05/25,,192043,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SF5,EVOTECH,32215,SHIRLEY,,VALIDADO
14/05/25,,192043,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411TR,EVOTECH,32215,SHIRLEY,,VALIDADO
14/05/25,,192043,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SDC,EVOTECH,32215,SHIRLEY,,VALIDADO
14/05/25,,192043,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SCT,EVOTECH,32215,SHIRLEY,,VALIDADO
14/05/25,,192043,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411PT,EVOTECH,32215,SHIRLEY,,VALIDADO
14/05/25,,192043,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411PS,EVOTECH,32215,SHIRLEY,,VALIDADO
14/05/25,,192043,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC28331SF4,EVOTECH,32215,SHIRLEY,,VALIDADO
14/05/25,,192043,NTT_EVOTECH - 9300 E APS - F240242,CW9166I-ROW,FJC283411RT,EVOTECH,32215,SHIRLEY,,VALIDADO
15/04/25,,192301,NTT_SUSTENTAÇÃO 9000 SW - F221083,C9200-24P-4G-A,TSP27030186,9200 MANUTENÇÃO,32092,COTRIM,SIM,VALIDADO
15/04/25,,192278,NTT_SUSTENTAÇÃO 9000 SW - F221083,C9200-24P-4G-A,TSP27022268,9200 MANUTENÇÃO,32091,COTRIM,SIM,VALIDADO
15/04/25,,192238,NTT_SUSTENTAÇÃO 9000 SW - F221083,C9200-24P-4G-A,TSP27030051,9200 MANUTENÇÃO,32088,COTRIM,SIM,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2813ABDG,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2813ABDF,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2813ABDM,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ABUB,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACDS,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ABLF,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACBF,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACGB,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2738ADDP,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2813ABFN,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2813ABFH,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2813ABCU,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2813ABFD,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2813ABCZ,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACBN,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ABHP,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ABTZ,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACFT,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ABZH,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACGL,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACGJ,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ABZD,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACFD,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ABUP,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ABZM,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ABUU,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ABZT,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ABZL,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2813ABCP,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2813ABCD,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2813ABDP,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2813ABCH,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2813ABDK,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACGP,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACCZ,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACFZ,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACDU,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACDT,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACBJ,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACDM,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACDD,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACCL,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/04/25,,192167,NTT_INSTALAÇÃO 550 - F231369,ACCESS POINT C9120AXI-Z,TSP2739ACFH,550 EQUIPAMENTOS,32087,SHIRLEY,,VALIDADO
15/05/25,,193643,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AASH,EVOTECH,32234,SHIRLEY,,VALIDADO
15/05/25,,193643,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AASZ,EVOTECH,32234,SHIRLEY,,VALIDADO
15/05/25,,193643,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAMS,EVOTECH,32234,SHIRLEY,,VALIDADO
15/05/25,,193643,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AANJ,EVOTECH,32234,SHIRLEY,,VALIDADO
15/05/25,,193643,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AATJ,EVOTECH,32234,SHIRLEY,,VALIDADO
15/05/25,,193643,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AATF,EVOTECH,32234,SHIRLEY,,VALIDADO
15/05/25,,193643,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAZB,EVOTECH,32234,SHIRLEY,,VALIDADO
15/05/25,,193507,NTT_SUSTENTAÇÃO 9000 SW - F221083,C9200L-24P-4G-A MANUTENÇÃO,TSP27022196,9200 - MANUTENÇÃO,32229,COTRIM,,VALIDADO
15/05/25,,193491,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AANM,EVOTECH,32252,MARIANA,,VALIDADO
15/05/25,,193491,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAZC,EVOTECH,32252,MARIANA,,VALIDADO
15/05/25,,193490,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAUD,EVOTECH,32265,MARIANA,,VALIDADO
15/05/25,,193490,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAZT,EVOTECH,32265,MARIANA,,VALIDADO
15/05/25,,193490,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AANG,EVOTECH,32265,MARIANA,,VALIDADO
15/05/25,,193490,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAUK,EVOTECH,32265,MARIANA,,VALIDADO
15/05/25,,193490,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AASS,EVOTECH,32265,MARIANA,,VALIDADO
15/05/25,,193490,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAND,EVOTECH,32265,MARIANA,,VALIDADO
15/05/25,,193489,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAZN,EVOTECH,32266,MARIANA,,VALIDADO
15/05/25,,193489,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAUT,EVOTECH,32266,MARIANA,,VALIDADO
15/05/25,,193489,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAPJ,EVOTECH,32266,MARIANA,,VALIDADO
15/05/25,,193489,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AASL,EVOTECH,32266,MARIANA,,VALIDADO
15/05/25,,193489,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AATG,EVOTECH,32266,MARIANA,,VALIDADO
15/05/25,,193489,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAMU,EVOTECH,32266,MARIANA,,VALIDADO
15/05/25,,193488,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAZM,EVOTECH,32253,SHIRLEY,,VALIDADO
15/05/25,,193488,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAUS,EVOTECH,32253,SHIRLEY,,VALIDADO
15/05/25,,193488,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAZU,EVOTECH,32253,SHIRLEY,,VALIDADO
15/05/25,,193488,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAUP,EVOTECH,32253,SHIRLEY,,VALIDADO
15/05/25,,193487,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AASU,EVOTECH,32255,SHIRLEY,,VALIDADO
15/05/25,,193487,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAUZ,EVOTECH,32255,SHIRLEY,,VALIDADO
15/05/25,,193487,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAUU,EVOTECH,32255,SHIRLEY,,VALIDADO
15/05/25,,193487,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AANB,EVOTECH,32255,SHIRLEY,,VALIDADO
15/05/25,,193487,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AASC,EVOTECH,32255,MARIANA,,VALIDADO
15/05/25,,193486,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AASK,EVOTECH,32264,SHIRLEY,,VALIDADO
15/05/25,,193486,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AATU,EVOTECH,32264,SHIRLEY,,VALIDADO
15/05/25,,193486,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AANP,EVOTECH,32264,SHIRLEY,,VALIDADO
15/05/25,,193486,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AASN,EVOTECH,32264,SHIRLEY,,VALIDADO
15/05/25,,193486,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAPD,EVOTECH,32264,SHIRLEY,,VALIDADO
15/05/25,,193486,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AANZ,EVOTECH,32264,SHIRLEY,,VALIDADO
15/05/25,,193486,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AATN,EVOTECH,32264,SHIRLEY,,VALIDADO
15/05/25,,193485,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAPC,EVOTECH,32261,SHIRLEY,,VALIDADO
15/05/25,,193485,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAUF,EVOTECH,32261,SHIRLEY,,VALIDADO
15/05/25,,193485,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAZK,EVOTECH,32261,SHIRLEY,,VALIDADO
15/05/25,,193485,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAZS,EVOTECH,32261,SHIRLEY,,VALIDADO
15/05/25,,193485,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAUB,EVOTECH,32261,SHIRLEY,,VALIDADO
15/05/25,,193484,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAST,EVOTECH,32262,SHIRLEY,,VALIDADO
15/05/25,,193484,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAUH,EVOTECH,32262,SHIRLEY,,VALIDADO
15/05/25,,193484,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAZF,EVOTECH,32262,SHIRLEY,,VALIDADO
15/05/25,,193484,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AATT,EVOTECH,32262,SHIRLEY,,VALIDADO
15/05/25,,193484,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AANS,EVOTECH,32262,SHIRLEY,,VALIDADO
15/05/25,,193484,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AATZ,EVOTECH,32262,SHIRLEY,,VALIDADO
15/05/25,,193484,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAZJ,EVOTECH,32262,SHIRLEY,,VALIDADO
15/05/25,,193483,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AATP,EVOTECH,32250,SHIRLEY,,VALIDADO
15/05/25,,193483,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAZG,EVOTECH,32250,SHIRLEY,,VALIDADO
15/05/25,,193483,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAZZ,EVOTECH,32250,SHIRLEY,,VALIDADO
15/05/25,,193482,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAUN,EVOTECH,32249,SHIRLEY,,VALIDADO
15/05/25,,193482,NTT_EVOTECH - 9300 E APS - F240242,CW9164I-ROW,TSP2832AAZL,EVOTECH,32249,SHIRLEY,,VALIDADO
15/05/25,,193411,NTT_SUSTENTAÇÃO 9000 SW - F221083,C9200L-24P-4G-A MANUTENÇÃO,TSP27022354,9200 - MANUTENÇÃO,32228,COTRIM,,VALIDADO
16/04/25,,192280,NTT_EVOTECH - 9300 E APS - F240242,CATALYST 9164I AP,TSP2832AASB,EVOTEVCH,32097,SHIRLEY,,VALIDADO
16/04/25,,192280,NTT_EVOTECH - 9300 E APS - F240242,CATALYST 9164I AP,TSP2832AAZH,EVOTEVCH,32097,SHIRLEY,,VALIDADO
16/04/25,,192280,NTT_EVOTECH - 9300 E APS - F240242,CATALYST 9164I AP,TSP2832AAPL,EVOTEVCH,32097,SHIRLEY,,VALIDADO
16/04/25,,192279,NTT_EVOTECH - 9300 E APS - F240242,CATALYST 9164I AP,TSP2832AAPS,EVOTEVCH,32096,SHIRLEY,,VALIDADO
16/04/25,,192279,NTT_EVOTECH - 9300 E APS - F240242,CATALYST 9164I AP,TSP2832AASD,EVOTEVCH,32096,SHIRLEY,,VALIDADO
16/04/25,,192279,NTT_EVOTECH - 9300 E APS - F240242,CATALYST 9164I AP,TSP2832AASJ,EVOTEVCH,32096,SHIRLEY,,VALIDADO
16/04/25,,192277,NTT_EVOTECH - 9300 E APS - F240242,CATALYST 9164I AP,TSP2832AAMT,EVOTEVCH,32095,SHIRLEY,,VALIDADO
16/04/25,,192277,NTT_EVOTECH - 9300 E APS - F240242,CATALYST 9164I AP,TSP2832AATB,EVOTEVCH,32095,SHIRLEY,,VALIDADO
16/04/25,,192277,NTT_EVOTECH - 9300 E APS - F240242,CATALYST 9164I AP,TSP2832AAPM,EVOTEVCH,32095,SHIRLEY,,VALIDADO
16/05/25,,193530,NTT_SUSTENTAÇÃO 9000 SW - F221083,C9200L-24P-4G-A MANUTENÇÃO,TSP27022198,9200 - MANUTENÇÃO,32241,COTRIM,,VALIDADO
17/04/25,,192395,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,ACCESS POINT C9120AXI-Z,TSP2813ABFJ,550 EQUIPAMENTOS,32107,SHIRLEY,,VALIDADO
17/04/25,,192395,NTT_INSTALAÇÃO DE 550 EQUIPAMENTOS - F231369,ACCESS POINT C9120AXI-Z,TSP2813ABDH,550 EQUIPAMENTOS,32107,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9200-24P-4G-A,TSP26490786,9200 9K,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9200-24P-4G-A,TSP27020342,9200 9K,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9200-24P-4G-A,TSP26503535,9200 9K,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9200-24P-4G-A,TSP27020341,9200 9K,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9200-24P-4G-A,TSP26465603,9200 9K,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9300L-48-4X-A,FVH2831L5W4,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9300L-48-4X-A,FVH2830L5JS,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9300L-48-4X-A,FVH2831L6HL,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9300L-48-4X-A,FVH2831L6YB,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9300L-48-4X-A,FVH2831L959,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9300L-48-4X-A,FVH2831L5WZ,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9300L-48-4X-A,FVH2831L6GZ,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9300L-48-4X-A,FVH2831L781,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9300L-48-4X-A,FVH2831L8DA,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9300L-48-4X-A,FVH2831L839,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9300L-48-4X-A,FVH2831L5NH,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9300L-48-4X-A,FVH2831L80R,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9300L-48-4X-A,FVH2831L90P,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_IMPLANTAÇÃO 9000 SW - F221082,C9300L-48-4X-A,FVH2831L6J8,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2835l6d7,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2835l7ul,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2835l67a,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2835l635,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2835l7vc,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2835l633,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2835l7v9,EVOTEVCH,32104,SHIRLEY,,VALIDADO
17/04/25,,192299,NTT_EVOTECH - 9300 E APS - F240242,C9300L-48UXG-4X-A,FVH2835l6fz,EVOTEVCH,32104,SHIRLEY,,VALIDADO
18/03/25,,191040,NTT_EVOTECH - 9300 E APS - F240242, C9300L-48-4X-A (Estoque EVOTECH),FVH2832L14Q,NTT EVOTECH- INSTALAÇÃO,31967,SHIRLEY,,VALIDADO
18/03/25,,191040,NTT_EVOTECH - 9300 E APS - F240242, C9300L-48-4X-A (Estoque EVOTECH),FVH2832L14Z,NTT EVOTECH- INSTALAÇÃO,31967,SHIRLEY,,VALIDADO
18/03/25,,191040,NTT_EVOTECH - 9300 E APS - F240242, C9300L-48-4X-A (Estoque EVOTECH),FVH2831L8XL,NTT EVOTECH- INSTALAÇÃO,31967,SHIRLEY,,VALIDADO
18/03/25,,191040,NTT_EVOTECH - 9300 E APS - F240242, C9300L-48-4X-A (Estoque EVOTECH),FVH2831L860,NTT EVOTECH- INSTALAÇÃO,31967,SHIRLEY,,VALIDADO
18/03/25,,191040,NTT_EVOTECH - 9300 E APS - F240242, C9300L-48-4X-A (Estoque EVOTECH),FVH2831L9FY,NTT EVOTECH- INSTALAÇÃO,31967,SHIRLEY,,VALIDADO
18/03/25,,191040,NTT_EVOTECH - 9300 E APS - F240242, C9300L-48-4X-A (Estoque EVOTECH),FVH2831L9G0,NTT EVOTECH- INSTALAÇÃO,31967,SHIRLEY,,VALIDADO
18/03/25,,191040,NTT_EVOTECH - 9300 E APS - F240242, C9300L-48-4X-A (Estoque EVOTECH),FVH2832L14T,NTT EVOTECH- INSTALAÇÃO,31967,SHIRLEY,,VALIDADO
18/03/25,,191040,NTT_EVOTECH - 9300 E APS - F240242, C9300L-48-4X-A (Estoque EVOTECH),FVH2832L14Y,NTT EVOTECH- INSTALAÇÃO,31967,SHIRLEY,,VALIDADO
18/03/25,,191040,NTT_EVOTECH - 9300 E APS - F240242, C9300L-48-4X-A (Estoque EVOTECH),FVH2831L9FW,NTT EVOTECH- INSTALAÇÃO,31967,SHIRLEY,,VALIDADO
18/03/25,,191040,NTT_EVOTECH - 9300 E APS - F240242, C9300L-48-4X-A (Estoque EVOTECH),FVH2830L5PT,NTT EVOTECH- INSTALAÇÃO,31967,SHIRLEY,,VALIDADO
